SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1079123,305129,-38,24.0,14.0,Active,0,0
2203708,431602,-33,36.0,26.0,Active,0,0
1985665,222966,-40,24.0,15.0,Active,0,0
1406835,417483,-31,42.0,34.0,Active,0,0
2663429,138248,-33,18.0,17.0,Active,0,0
1594404,197450,-33,12.0,11.0,Active,0,0
2211314,222304,-35,18.0,16.0,Active,0,0
1715503,231345,-34,12.0,11.0,Active,0,0
1079121,397368,-39,42.0,40.0,Active,0,0
2658606,298501,-31,24.0,21.0,Active,0,0
2004566,237618,-31,18.0,16.0,Active,0,0
2189935,208520,-31,12.0,10.0,Active,0,0
2730393,392494,-35,36.0,35.0,Active,0,0
1277429,382139,-36,36.0,35.0,Active,0,0
1270460,431891,-37,24.0,22.0,Active,0,0
2210210,209067,-40,24.0,21.0,Active,0,0
2421615,267726,-35,36.0,35.0,Active,0,0
1460923,130632,-38,12.0,5.0,Active,0,0
1134907,326048,-39,12.0,8.0,Active,0,0
1979116,448290,-31,12.0,8.0,Active,0,0
1035187,263740,-32,24.0,12.0,Active,0,0
1979139,284464,-31,10.0,0.0,Completed,0,0
2243696,284528,-39,24.0,14.0,Active,0,0
1874787,380314,-45,24.0,12.0,Active,0,0
2738267,281845,-47,24.0,12.0,Active,0,0
2533516,278549,-45,24.0,12.0,Active,0,0
1676335,454526,-38,24.0,12.0,Active,0,0
2111104,438154,-47,24.0,12.0,Active,0,0
2765782,324481,-39,24.0,12.0,Active,0,0
1106208,318315,-39,24.0,12.0,Active,0,0
1188971,150413,-39,24.0,12.0,Active,0,0
2320531,294945,-39,24.0,11.0,Active,0,0
2304185,329575,-40,24.0,11.0,Active,0,0
1285782,368811,-47,24.0,13.0,Active,0,0
2760406,259536,-39,24.0,12.0,Active,0,0
2439286,211622,-39,24.0,12.0,Active,0,0
1598655,152091,-47,24.0,12.0,Active,0,0
2077887,366659,-38,24.0,12.0,Active,0,0
2532348,395090,-39,24.0,12.0,Active,0,0
2158855,387105,-37,24.0,12.0,Active,0,0
2287854,359705,-37,24.0,12.0,Active,0,0
1292748,349310,-47,24.0,14.0,Active,0,0
1059193,263113,-41,24.0,12.0,Active,0,0
1546703,363255,-37,24.0,12.0,Active,0,0
2191326,229010,-37,24.0,12.0,Active,0,0
2228483,455789,-40,24.0,11.0,Active,0,0
1625326,307023,-39,25.0,12.0,Active,0,0
1158439,388337,-40,24.0,12.0,Active,0,0
2627455,439692,-45,24.0,2.0,Active,0,0
1519933,455984,-37,24.0,12.0,Active,0,0
2627811,170352,-40,24.0,14.0,Active,0,0
1337689,440181,-47,24.0,12.0,Active,0,0
1675395,333712,-41,24.0,12.0,Active,0,0
1181762,377270,-40,24.0,12.0,Active,0,0
1516496,355619,-37,24.0,11.0,Active,0,0
1373655,252018,-38,24.0,11.0,Active,0,0
1744039,122725,-40,24.0,13.0,Active,0,0
1267610,321497,-42,24.0,12.0,Active,0,0
1492350,309918,-39,24.0,11.0,Active,0,0
2078094,278054,-38,24.0,12.0,Active,0,0
2510501,125470,-44,24.0,13.0,Active,0,0
2831741,113554,-38,24.0,13.0,Active,5,0
2560163,407116,-38,24.0,12.0,Active,0,0
1504068,268210,-40,24.0,12.0,Active,0,0
1489814,193696,-39,24.0,12.0,Active,0,0
2118294,209407,-45,14.0,5.0,Active,0,0
2101402,379845,-40,24.0,13.0,Active,0,0
1549637,306862,-46,24.0,11.0,Active,0,0
2335631,422343,-39,24.0,12.0,Active,0,0
1029717,300389,-44,24.0,13.0,Active,0,0
2568253,411623,-37,12.0,5.0,Active,0,0
1840614,377044,-37,24.0,12.0,Active,0,0
2714240,302709,-42,24.0,12.0,Active,0,0
1718720,220865,-39,24.0,11.0,Active,0,0
1845524,178268,-46,24.0,11.0,Active,0,0
1251080,197998,-37,24.0,13.0,Active,0,0
1642876,382401,-45,24.0,12.0,Active,0,0
2714714,195988,-39,12.0,1.0,Active,0,0
2370211,248660,-37,24.0,12.0,Active,0,0
2467413,256419,-47,24.0,11.0,Active,0,0
1391690,200342,-41,24.0,13.0,Active,0,0
2705903,115507,-37,24.0,12.0,Active,0,0
2166314,323987,-39,12.0,0.0,Completed,0,0
2002625,197217,-45,24.0,12.0,Active,0,0
1569391,404359,-37,24.0,11.0,Active,0,0
1728177,253469,-39,24.0,12.0,Active,0,0
2759814,137751,-38,24.0,12.0,Active,0,0
1660388,251575,-34,18.0,9.0,Active,0,0
1622091,136171,-25,12.0,0.0,Active,0,0
2328541,120482,-24,14.0,6.0,Active,0,0
1782631,145318,-24,12.0,3.0,Active,0,0
1152784,375801,-32,16.0,6.0,Active,0,0
1202473,379580,-26,11.0,0.0,Active,0,0
1960362,150294,-24,12.0,1.0,Active,0,0
1230285,374757,-29,12.0,0.0,Completed,0,0
1405033,340650,-27,14.0,6.0,Active,0,0
2363199,135726,-31,12.0,3.0,Active,0,0
2774420,422121,-27,12.0,4.0,Active,0,0
1869710,210817,-29,12.0,0.0,Completed,0,0
2463586,191283,-24,18.0,5.0,Active,0,0
1081862,271225,-26,14.0,1.0,Active,0,0
1009382,261946,-27,12.0,0.0,Completed,0,0
1224701,422503,-31,14.0,6.0,Active,0,0
1652748,172534,-29,12.0,0.0,Completed,0,0
1131082,436850,-26,12.0,2.0,Active,0,0
1133472,452798,-32,12.0,4.0,Active,0,0
2762612,178758,-24,10.0,2.0,Active,0,0
1701899,287588,-27,18.0,9.0,Active,0,0
1816659,328742,-24,24.0,11.0,Active,0,0
2480586,443317,-34,12.0,3.0,Active,0,0
1938190,160756,-34,12.0,3.0,Active,0,0
2440071,154201,-31,18.0,10.0,Active,0,0
1871466,224394,-27,12.0,2.0,Active,0,0
1359537,178525,-33,12.0,1.0,Active,0,0
2437940,228628,-30,12.0,0.0,Completed,0,0
1532041,393994,-26,12.0,2.0,Active,0,0
1061292,453385,-25,18.0,9.0,Active,0,0
1460684,144822,-28,12.0,3.0,Active,0,0
1118673,115604,-31,12.0,0.0,Completed,0,0
2054424,195290,-27,24.0,14.0,Active,0,0
2657329,307805,-25,24.0,12.0,Active,0,0
1592656,371358,-24,12.0,2.0,Active,0,0
1158450,242218,-26,18.0,9.0,Active,0,0
2703089,218980,-29,12.0,4.0,Active,0,0
2690323,193690,-24,12.0,4.0,Active,0,0
1161808,251227,-28,14.0,6.0,Active,0,0
1780454,297225,-24,12.0,4.0,Active,0,0
1783406,192042,-30,12.0,0.0,Completed,0,0
1649154,262573,-30,9.0,0.0,Completed,0,0
1486431,424183,-25,24.0,13.0,Active,0,0
1629807,136735,-28,12.0,2.0,Active,0,0
2105101,336320,-28,12.0,1.0,Active,0,0
1649182,400754,-25,10.0,1.0,Active,0,0
2153137,185534,-34,24.0,13.0,Active,0,0
2340945,297577,-28,12.0,2.0,Active,0,0
2683458,123612,-32,24.0,12.0,Active,0,0
1305940,293892,-26,24.0,12.0,Active,0,0
1030218,146070,-28,18.0,9.0,Active,0,0
1232536,315903,-34,18.0,8.0,Active,0,0
2074378,449256,-27,24.0,13.0,Active,0,0
2716391,145149,-33,18.0,6.0,Active,0,0
2246145,191794,-33,12.0,0.0,Completed,0,0
1849211,290801,-31,12.0,1.0,Active,12,12
1420870,170637,-27,12.0,2.0,Active,0,0
1096174,262659,-34,14.0,5.0,Active,0,0
1207472,325106,-24,24.0,12.0,Active,0,0
2073943,410389,-34,12.0,3.0,Active,0,0
1643886,455098,-25,12.0,0.0,Completed,0,0
2608333,380729,-24,12.0,3.0,Active,0,0
2415215,329866,-25,12.0,2.0,Active,0,0
2373788,146563,-1,12.0,12.0,Active,0,0
2344408,444611,-6,12.0,8.0,Active,0,0
2235803,270883,-6,12.0,10.0,Active,0,0
1434285,450849,-2,16.0,14.0,Active,0,0
1204938,203479,-3,16.0,14.0,Active,0,0
1328586,360581,-1,12.0,10.0,Active,0,0
2722985,278556,-5,6.0,6.0,Active,0,0
2639824,263945,-5,12.0,10.0,Active,0,0
1889585,403422,-6,,,Signed,0,0
1898035,210731,-6,12.0,9.0,Active,0,0
1850764,351863,-6,6.0,6.0,Active,0,0
2270930,105127,-4,12.0,8.0,Active,0,0
2305011,353684,-3,12.0,9.0,Active,0,0
1435101,185598,-4,24.0,21.0,Active,0,0
1423657,279043,-5,6.0,4.0,Active,0,0
2408250,344613,-4,6.0,5.0,Active,0,0
1418347,338047,-3,24.0,20.0,Active,0,0
2471461,239146,-6,24.0,20.0,Active,0,0
2784540,127245,-3,10.0,9.0,Active,0,0
2148090,342356,-4,6.0,6.0,Active,0,0
2333038,368565,-3,10.0,9.0,Active,0,0
2793447,136004,-5,24.0,19.0,Active,0,0
1485565,205558,-4,24.0,20.0,Active,0,0
2728402,409076,-6,12.0,11.0,Active,0,0
1474578,194468,-6,6.0,3.0,Active,0,0
2253455,328237,-4,12.0,11.0,Active,0,0
2237957,331138,-3,14.0,12.0,Active,0,0
1104681,297089,-6,6.0,5.0,Active,0,0
1744510,271251,-5,24.0,21.0,Active,0,0
1896262,415533,-6,12.0,8.0,Active,0,0
2791639,154873,-3,12.0,12.0,Active,0,0
2076509,347899,-4,12.0,10.0,Active,0,0
2691064,430005,-3,24.0,19.0,Active,0,0
2100053,143835,-5,12.0,11.0,Active,0,0
1059231,187644,-1,24.0,21.0,Active,0,0
1627415,370458,-1,6.0,6.0,Active,0,0
2070143,417012,-1,6.0,5.0,Active,0,0
2566573,213170,-5,24.0,22.0,Active,0,0
2516548,332821,-6,24.0,21.0,Active,0,0
2259045,162819,-4,12.0,7.0,Active,0,0
1770040,288829,-6,12.0,10.0,Active,0,0
2022520,379131,-6,12.0,12.0,Active,0,0
1687746,256061,-4,6.0,2.0,Active,0,0
2249154,308822,-5,6.0,6.0,Active,0,0
1705469,224819,-4,14.0,9.0,Active,0,0
1320637,431080,-5,10.0,10.0,Active,0,0
2749610,311479,-4,12.0,11.0,Active,0,0
2578220,332584,-4,8.0,4.0,Active,0,0
1086173,223693,-2,24.0,19.0,Active,0,0
2191590,359632,-3,6.0,4.0,Active,0,0
1257270,140789,-4,6.0,6.0,Active,0,0
1108787,244874,-5,24.0,20.0,Active,0,0
2543106,435263,-6,6.0,5.0,Active,0,0
2011906,161589,-1,12.0,12.0,Active,0,0
2598840,107295,-4,6.0,5.0,Active,0,0
1313083,372876,-6,16.0,16.0,Active,0,0
2191564,181481,-5,10.0,10.0,Active,0,0
1226228,392230,-5,6.0,5.0,Active,0,0
1618886,382448,-2,,,Signed,0,0
1568532,369401,-1,24.0,24.0,Active,0,0
2345092,441022,-3,6.0,5.0,Active,0,0
1028704,373363,-5,24.0,18.0,Active,0,0
1284743,435713,-6,6.0,6.0,Active,0,0
2369309,172768,-2,6.0,6.0,Active,0,0
1385814,194442,-2,24.0,20.0,Active,0,0
2102645,380191,-4,24.0,20.0,Active,0,0
2719644,323481,-5,6.0,6.0,Active,0,0
1710335,182286,-39,24.0,7.0,Active,0,0
2485539,408798,-35,24.0,8.0,Active,0,0
1232081,212086,-35,24.0,8.0,Active,0,0
2394120,121638,-33,24.0,8.0,Active,0,0
1045742,269427,-34,24.0,7.0,Active,0,0
2745022,150564,-38,24.0,7.0,Active,0,0
2001030,215560,-42,24.0,8.0,Active,0,0
1052053,104834,-38,24.0,8.0,Active,0,0
2346176,380210,-33,24.0,8.0,Active,0,0
2558028,284494,-33,24.0,9.0,Active,0,0
1974967,198046,-33,24.0,9.0,Active,0,0
2664977,100187,-43,24.0,8.0,Active,0,0
1688990,380812,-42,24.0,7.0,Active,0,0
2751510,288424,-37,24.0,8.0,Active,0,0
1513913,121475,-41,24.0,8.0,Active,0,0
2181263,237784,-36,24.0,8.0,Active,0,0
1687512,169844,-39,24.0,8.0,Active,0,0
1106678,225498,-36,24.0,8.0,Active,0,0
1280929,285778,-43,24.0,9.0,Active,0,0
1609478,179998,-33,24.0,8.0,Active,0,0
2426282,296187,-35,24.0,7.0,Active,0,0
1538820,437494,-40,24.0,8.0,Active,0,0
1006279,143651,-33,24.0,8.0,Active,0,0
2225521,321529,-35,24.0,7.0,Active,2,2
2455332,135307,-33,24.0,7.0,Active,0,0
2482022,183177,-33,24.0,7.0,Active,0,0
1302641,304687,-43,24.0,8.0,Active,0,0
1398094,365048,-34,24.0,8.0,Active,0,0
2428544,302884,-34,24.0,7.0,Active,0,0
2644680,414673,-41,24.0,8.0,Active,0,0
2689688,417481,-33,24.0,8.0,Active,6,0
1230446,380490,-41,24.0,8.0,Active,0,0
2013681,120044,-40,24.0,7.0,Active,0,0
1672509,375545,-37,24.0,7.0,Active,0,0
1921558,192833,-37,24.0,8.0,Active,0,0
2532348,395090,-35,24.0,8.0,Active,0,0
1692161,210114,-35,24.0,7.0,Active,0,0
1866560,142452,-40,24.0,7.0,Active,0,0
1059454,372515,-34,24.0,9.0,Active,0,0
2612921,382987,-38,24.0,8.0,Active,0,0
1655904,115830,-33,24.0,8.0,Active,0,0
1260217,294826,-33,24.0,9.0,Active,0,0
1685743,385168,-33,24.0,8.0,Active,0,0
2560205,142934,-33,24.0,9.0,Active,0,0
2126421,160250,-39,24.0,8.0,Active,0,0
2559550,167344,-35,24.0,9.0,Active,0,0
1468067,396869,-33,24.0,7.0,Active,0,0
1621967,256958,-41,24.0,8.0,Active,0,0
2088508,349524,-39,24.0,7.0,Active,0,0
1312297,228886,-34,24.0,9.0,Active,0,0
2134781,335486,-35,24.0,8.0,Active,0,0
2578439,345245,-36,24.0,9.0,Active,0,0
1358841,368299,-35,24.0,8.0,Active,0,0
1180633,195608,-41,24.0,8.0,Active,0,0
2001778,183892,-34,24.0,8.0,Active,0,0
1645420,215907,-36,24.0,8.0,Active,0,0
1315516,315394,-34,24.0,8.0,Active,0,0
1844039,411418,-37,24.0,7.0,Active,0,0
2749335,448578,-36,24.0,8.0,Active,0,0
2058667,322320,-42,24.0,8.0,Active,0,0
1550665,234260,-34,25.0,8.0,Active,0,0
2580011,110391,-37,24.0,7.0,Active,0,0
1785155,309615,-34,24.0,9.0,Active,0,0
1520826,334755,-16,24.0,22.0,Active,0,0
1049797,265712,-15,12.0,11.0,Active,0,0
1571158,367439,-24,6.0,4.0,Active,0,0
2283369,293150,-16,6.0,3.0,Active,0,0
1760580,233812,-17,36.0,32.0,Active,0,0
2013838,405840,-15,10.0,8.0,Active,0,0
2689496,139070,-24,12.0,8.0,Active,0,0
2575938,266351,-18,3.0,0.0,Completed,0,0
1810305,442282,-17,12.0,8.0,Active,0,0
1956537,197295,-25,6.0,4.0,Active,0,0
2764485,157168,-25,12.0,11.0,Active,0,0
2675319,182784,-17,16.0,13.0,Active,0,0
1968730,364000,-19,18.0,17.0,Active,0,0
1189549,270115,-16,6.0,4.0,Active,0,0
1750499,333640,-19,6.0,5.0,Active,0,0
2106649,228236,-15,8.0,5.0,Active,0,0
2243927,343517,-17,4.0,0.0,Completed,0,0
1347450,418695,-22,24.0,22.0,Active,0,0
1844022,447786,-23,8.0,5.0,Active,0,0
1398499,442681,-19,14.0,13.0,Active,0,0
2233973,345593,-16,6.0,5.0,Active,0,0
1290410,260287,-15,24.0,23.0,Active,0,0
1239482,216295,-22,8.0,6.0,Active,0,0
2687776,100457,-16,24.0,23.0,Active,0,0
1472204,164812,-25,24.0,23.0,Active,0,0
1448263,364597,-18,18.0,16.0,Active,0,0
1761943,240845,-18,12.0,10.0,Active,0,0
1798387,153417,-23,24.0,23.0,Active,0,0
2274520,285105,-22,6.0,6.0,Active,0,0
2725091,299119,-20,24.0,23.0,Active,0,0
2404600,420045,-16,14.0,14.0,Active,0,0
1291788,267601,-19,6.0,4.0,Active,0,0
1966553,219781,-15,6.0,4.0,Active,0,0
2090562,389830,-22,6.0,6.0,Active,0,0
1364430,445751,-19,6.0,6.0,Active,0,0
1814557,213134,-16,6.0,6.0,Active,0,0
1217695,143544,-17,6.0,6.0,Active,0,0
1481306,130466,-24,6.0,6.0,Active,0,0
1510097,283765,-17,6.0,6.0,Active,0,0
2837716,161017,-25,6.0,3.0,Active,0,0
2077880,218694,-16,6.0,3.0,Active,0,0
1910378,206977,-20,10.0,8.0,Active,0,0
2672071,218714,-23,24.0,23.0,Active,0,0
1856089,299872,-19,1.0,0.0,Completed,0,0
1334316,311473,-21,6.0,2.0,Active,0,0
1843509,130742,-18,6.0,4.0,Active,0,0
2436205,406774,-22,6.0,6.0,Active,0,0
2054112,177886,-24,6.0,4.0,Active,0,0
2085041,266575,-15,18.0,17.0,Active,0,0
1226598,162896,-17,6.0,5.0,Active,0,0
2712832,303670,-24,14.0,13.0,Active,0,0
1280449,302060,-21,18.0,14.0,Active,0,0
1617187,274728,-22,24.0,21.0,Active,0,0
1189471,134000,-23,6.0,2.0,Active,0,0
2486736,200793,-15,8.0,5.0,Active,0,0
2702563,154785,-16,8.0,5.0,Active,0,0
2038643,369885,-15,6.0,4.0,Active,0,0
2652718,437363,-18,6.0,4.0,Active,0,0
2248795,376784,-16,8.0,4.0,Active,0,0
2672922,175298,-21,24.0,23.0,Active,0,0
1594717,112482,-19,6.0,3.0,Active,0,0
1175512,247574,-15,18.0,16.0,Active,0,0
1510071,403061,-18,18.0,14.0,Active,0,0
2572368,225196,-23,6.0,4.0,Active,0,0
1765643,432121,-18,1.0,0.0,Completed,0,0
2664981,400541,-36,24.0,9.0,Active,0,0
1641811,105956,-36,24.0,10.0,Active,0,0
1603270,427035,-37,24.0,9.0,Active,0,0
2261193,369132,-33,12.0,0.0,Active,0,0
1251279,218770,-33,24.0,9.0,Active,0,0
1267688,322923,-39,24.0,7.0,Active,0,0
1034016,203589,-34,24.0,8.0,Active,0,0
2586650,186879,-39,24.0,7.0,Active,0,0
2738376,303253,-37,24.0,9.0,Active,0,0
2623355,137388,-34,24.0,9.0,Active,0,0
1946288,205743,-35,24.0,9.0,Active,0,0
1075178,349825,-35,24.0,7.0,Active,0,0
2152996,362325,-33,24.0,8.0,Active,0,0
2017858,368803,-37,24.0,7.0,Active,0,0
1029190,294415,-34,24.0,8.0,Active,0,0
1861211,314275,-34,24.0,8.0,Active,0,0
2189655,228612,-33,24.0,9.0,Active,0,0
2776171,381081,-41,24.0,9.0,Active,0,0
2206849,358136,-33,24.0,8.0,Active,0,0
2049633,245882,-42,24.0,9.0,Active,0,0
2618499,295604,-43,24.0,7.0,Active,0,0
2260894,168265,-36,24.0,7.0,Active,0,0
2579947,279476,-36,24.0,8.0,Active,0,0
1787726,190952,-37,24.0,8.0,Active,0,0
2793691,272292,-40,24.0,8.0,Active,0,0
1664771,328032,-35,24.0,8.0,Active,0,0
1494601,324416,-43,24.0,8.0,Active,0,0
1718733,405877,-39,24.0,8.0,Active,0,0
2211632,349509,-34,24.0,9.0,Active,0,0
2366208,298065,-39,24.0,8.0,Active,0,0
2404414,154545,-35,24.0,7.0,Active,0,0
1882052,110827,-43,24.0,8.0,Active,0,0
2451573,189919,-35,24.0,8.0,Active,0,0
1274728,153783,-38,24.0,8.0,Active,0,0
2508693,403133,-33,24.0,8.0,Active,0,0
1744433,345498,-35,24.0,9.0,Active,0,0
1028923,439662,-33,24.0,8.0,Active,0,0
1844538,442731,-40,24.0,8.0,Active,0,0
1386636,270218,-36,24.0,8.0,Active,0,0
2797262,435837,-38,24.0,8.0,Active,0,0
1285782,368811,-43,24.0,9.0,Active,0,0
1077780,197736,-36,24.0,7.0,Active,0,0
1496757,197768,-42,24.0,7.0,Active,5,5
2141882,435863,-39,24.0,8.0,Active,0,0
1939864,200504,-36,24.0,8.0,Active,0,0
1686812,370331,-33,24.0,9.0,Active,0,0
2341790,423262,-34,24.0,8.0,Active,0,0
2448211,379575,-37,24.0,7.0,Active,0,0
1238126,274101,-33,24.0,9.0,Active,0,0
1557487,203737,-36,24.0,8.0,Active,0,0
2671049,210070,-41,24.0,8.0,Active,0,0
2128008,450443,-42,24.0,9.0,Active,0,0
1769734,427290,-35,24.0,8.0,Active,0,0
2077646,224823,-43,24.0,8.0,Active,0,0
1347666,180764,-41,24.0,9.0,Active,0,0
1835635,243656,-37,24.0,8.0,Active,0,0
2581933,346289,-35,14.0,0.0,Completed,0,0
2450711,290827,-41,24.0,8.0,Active,0,0
1286752,293078,-33,24.0,9.0,Active,0,0
1614111,360140,-43,24.0,8.0,Active,0,0
2354322,376687,-35,24.0,8.0,Active,0,0
2243347,119931,-35,24.0,8.0,Active,0,0
1463432,194957,-40,24.0,8.0,Active,0,0
2117098,203208,-33,24.0,8.0,Active,0,0
2104247,299106,-28,13.0,0.0,Active,0,0
1030705,375860,-27,12.0,2.0,Active,0,0
2769176,245508,-29,12.0,0.0,Completed,0,0
1994572,280448,-27,14.0,6.0,Active,8,8
1081247,217249,-26,24.0,13.0,Active,0,0
2817212,409762,-30,24.0,14.0,Active,0,0
1308044,240271,-32,12.0,4.0,Active,0,0
1067897,302533,-28,12.0,4.0,Active,0,0
1882131,371990,-26,11.0,0.0,Completed,0,0
2366181,330033,-26,12.0,0.0,Completed,0,0
2049049,378928,-26,24.0,12.0,Active,0,0
2158112,350951,-26,10.0,1.0,Active,0,0
1779760,403511,-28,12.0,2.0,Active,0,0
2149322,267646,-28,12.0,4.0,Active,0,0
1134476,317208,-25,12.0,1.0,Active,0,0
2395497,347719,-27,24.0,12.0,Active,0,0
1112427,306326,-26,14.0,1.0,Active,0,0
1899836,348692,-34,12.0,1.0,Active,0,0
1901556,381170,-30,12.0,1.0,Active,0,0
2761546,149567,-31,12.0,0.0,Active,0,0
1027217,409144,-29,12.0,0.0,Completed,0,0
2076712,274103,-25,12.0,2.0,Active,0,0
1591182,191040,-28,12.0,2.0,Active,0,0
1062841,328805,-32,14.0,6.0,Active,0,0
2178900,389724,-25,12.0,3.0,Active,0,0
1381115,140204,-34,12.0,3.0,Active,0,0
1362116,224841,-33,12.0,3.0,Active,0,0
1772994,244906,-25,12.0,0.0,Completed,0,0
2318765,453218,-30,24.0,12.0,Active,0,0
1105441,137876,-32,24.0,16.0,Active,0,0
2048608,346319,-25,12.0,2.0,Active,0,0
2346335,280839,-26,12.0,4.0,Active,0,0
2730567,141758,-27,24.0,12.0,Active,0,0
1586596,290350,-28,12.0,4.0,Active,0,0
1031004,224871,-34,14.0,6.0,Active,0,0
1101543,366700,-34,24.0,13.0,Active,0,0
1235994,192398,-26,12.0,4.0,Active,0,0
2790070,400950,-25,12.0,2.0,Active,0,0
2257562,108819,-32,14.0,7.0,Active,0,0
2284586,135034,-27,12.0,2.0,Active,0,0
1136871,206717,-29,14.0,5.0,Active,0,0
1456321,159102,-25,14.0,2.0,Active,0,0
1760950,287982,-28,18.0,8.0,Active,0,0
2064164,201494,-32,18.0,6.0,Active,0,0
2472132,140364,-26,12.0,4.0,Active,0,0
2372042,146702,-29,12.0,3.0,Active,0,0
1267069,353455,-26,12.0,3.0,Active,0,0
2029396,196258,-32,24.0,12.0,Active,0,0
2596912,234355,-26,14.0,5.0,Active,0,0
1746090,107276,-25,12.0,0.0,Completed,0,0
1873302,222964,-31,12.0,0.0,Completed,0,0
1410018,384190,-26,14.0,7.0,Active,0,0
1107398,178698,-32,24.0,15.0,Active,0,0
2331969,242108,-27,24.0,15.0,Active,0,0
1911541,182065,-28,12.0,0.0,Active,0,0
1003313,315704,-32,12.0,2.0,Active,0,0
1915742,192284,-28,9.0,0.0,Completed,0,0
2713801,315576,-24,18.0,6.0,Active,0,0
1096333,321124,-33,12.0,2.0,Active,0,0
1522296,333815,-25,10.0,2.0,Active,0,0
1381462,310689,-27,12.0,3.0,Active,0,0
2581509,150049,-28,24.0,16.0,Active,0,0
1976822,357990,-25,12.0,3.0,Active,0,0
2426570,230808,-24,12.0,4.0,Active,0,0
2321321,165458,-15,6.0,5.0,Active,0,0
2291823,119265,-15,36.0,34.0,Active,0,0
2057159,256429,-16,18.0,16.0,Active,0,0
2672070,249481,-24,24.0,21.0,Active,0,0
2777636,321322,-25,18.0,16.0,Active,0,0
1711195,103210,-19,4.0,2.0,Active,0,0
1112291,273232,-23,24.0,23.0,Active,0,0
2283358,454146,-18,18.0,14.0,Active,0,0
2200700,452479,-22,18.0,16.0,Active,0,0
1514766,179886,-17,12.0,9.0,Active,0,0
2512287,292688,-19,24.0,22.0,Active,0,0
1746595,258202,-15,6.0,3.0,Active,0,0
1885236,357121,-19,18.0,17.0,Active,0,0
1849660,243227,-18,3.0,0.0,Completed,0,0
1127991,350445,-24,6.0,5.0,Active,0,0
2271607,448778,-25,6.0,5.0,Active,0,0
2399775,174561,-15,24.0,23.0,Active,0,0
2801006,109347,-25,12.0,8.0,Active,0,0
1735974,439187,-22,24.0,24.0,Active,0,0
2571050,282875,-16,24.0,24.0,Active,0,0
1570847,147509,-17,6.0,6.0,Active,0,0
2714242,348974,-22,12.0,10.0,Active,0,0
1409889,283448,-18,6.0,6.0,Active,0,0
1874736,140119,-18,6.0,6.0,Active,0,0
2565018,418298,-17,4.0,4.0,Active,0,0
1556840,113711,-20,18.0,18.0,Active,0,0
1956078,235827,-25,12.0,9.0,Active,0,0
2526285,337796,-20,6.0,6.0,Active,0,0
1669906,314287,-21,10.0,8.0,Active,0,0
1337053,342986,-15,6.0,2.0,Active,0,0
1192271,145898,-19,4.0,4.0,Active,0,0
2056277,401063,-18,18.0,16.0,Active,0,0
2343483,198207,-23,6.0,4.0,Active,0,0
1232909,235070,-18,8.0,4.0,Active,0,0
2208361,228282,-25,12.0,11.0,Active,0,0
2115858,418384,-16,14.0,14.0,Active,0,0
1233113,342399,-15,18.0,14.0,Active,0,0
2138614,350181,-18,18.0,14.0,Active,0,0
2596352,174506,-15,6.0,2.0,Active,0,0
1134506,109677,-22,6.0,6.0,Active,0,0
2282965,256136,-21,18.0,17.0,Active,0,0
2088951,359522,-17,18.0,18.0,Active,0,0
1207046,200904,-17,6.0,3.0,Active,0,0
2561652,434366,-16,24.0,23.0,Active,0,0
2594586,330742,-18,6.0,3.0,Active,0,0
1258523,188163,-15,24.0,23.0,Active,0,0
2269439,257926,-25,24.0,23.0,Active,0,0
1288891,199636,-18,4.0,2.0,Active,0,0
1487846,195717,-18,4.0,2.0,Active,0,0
1500122,235890,-24,6.0,5.0,Active,0,0
2505391,129935,-22,10.0,9.0,Active,0,0
1826189,161718,-21,18.0,15.0,Active,0,0
1471244,201269,-15,18.0,18.0,Active,0,0
2607680,371867,-21,18.0,18.0,Active,0,0
2622809,178190,-18,18.0,16.0,Active,0,0
1432084,452649,-16,6.0,6.0,Active,0,0
1052355,154793,-19,18.0,17.0,Active,0,0
1456100,177196,-16,6.0,4.0,Active,0,0
2685719,455824,-22,24.0,21.0,Active,0,0
2776678,196198,-24,24.0,23.0,Active,0,0
2681623,360194,-23,24.0,22.0,Active,0,0
2158961,192636,-24,24.0,24.0,Active,0,0
1732877,428386,-19,6.0,5.0,Active,0,0
1530971,151779,-20,6.0,4.0,Active,0,0
2190583,186058,-22,12.0,8.0,Active,0,0
2165076,164509,-17,6.0,4.0,Active,0,0
2728254,444895,-19,6.0,3.0,Active,0,0
1100423,366707,-38,24.0,12.0,Active,0,0
1598328,324146,-46,24.0,12.0,Active,0,0
1717247,368892,-41,24.0,12.0,Active,0,0
1486121,436709,-39,24.0,2.0,Active,0,0
2370380,385159,-45,24.0,12.0,Active,0,0
2115701,119847,-43,24.0,13.0,Active,0,0
1392103,419446,-38,24.0,12.0,Active,0,0
1591459,256300,-37,24.0,12.0,Active,0,0
1105656,281507,-38,24.0,12.0,Active,0,0
2565839,197653,-41,24.0,12.0,Active,0,0
2154168,160257,-40,24.0,12.0,Active,0,0
2318481,295985,-46,24.0,12.0,Active,0,0
2809872,140255,-38,24.0,12.0,Active,0,0
1895810,140538,-44,12.0,5.0,Active,0,0
2789128,337056,-41,7.0,0.0,Active,0,0
