SK_ID_BUREAU,MONTHS_BALANCE,STATUS
5719416,-15,X
5719416,-16,X
5719416,-17,X
5719416,-18,X
5719416,-19,X
5719416,-20,X
5719416,-21,X
5719416,-22,X
5719416,-23,X
5719416,-24,X
5719416,-25,X
5719416,-26,X
5719416,-27,X
5719416,-28,X
5719416,-29,X
5719416,-30,X
5719416,-31,X
5719416,-32,X
5719416,-33,X
5719416,-34,X
5719416,-35,X
5719416,-36,X
5719416,-37,X
5719416,-38,X
5719416,-39,X
5719416,-40,X
5719416,-41,X
5719416,-42,X
5719416,-43,X
5719417,0,C
5719417,-1,C
5719417,-2,C
5719417,-3,C
5719417,-4,C
5719417,-5,C
5719417,-6,C
5719417,-7,C
5719417,-8,C
5719417,-9,C
5719417,-10,C
5719417,-11,C
5719417,-12,C
5719417,-13,C
5719417,-14,C
5719417,-15,C
5719417,-16,C
5719417,-17,C
5719417,-18,C
5719417,-19,C
5719417,-20,C
5719417,-21,C
5719417,-22,C
5719417,-23,C
5719417,-24,C
5719417,-25,C
5719417,-26,C
5719417,-27,C
5719417,-28,C
5719417,-29,C
5719417,-30,C
5719417,-31,C
5719417,-32,C
5719417,-33,C
5719417,-34,C
5719417,-35,C
5719417,-36,C
5719417,-37,C
5719417,-38,C
5719417,-39,C
5719417,-40,C
5719417,-41,C
5719417,-42,C
5719417,-43,C
5719417,-44,C
5719417,-45,C
5719417,-46,C
5719417,-47,C
5719417,-48,C
5719417,-49,C
5719417,-50,C
5719417,-51,C
5719417,-52,C
5719417,-53,C
5719417,-54,C
5719417,-55,C
5719417,-56,C
5719417,-57,C
5719417,-58,C
5719417,-59,C
5719417,-60,C
5719417,-61,C
5719417,-62,C
5719417,-63,C
5719417,-64,C
5719417,-65,C
5719417,-66,C
5719417,-67,X
5719417,-68,X
5719417,-69,X
5719417,-70,X
5719417,-71,X
5719417,-72,X
5719417,-73,X
5719417,-74,X
5719417,-75,X
5719417,-76,X
5719417,-77,X
5719417,-78,X
5719417,-79,X
5719417,-80,X
5719417,-81,X
5719417,-82,X
5719417,-83,X
5719417,-84,X
5719418,0,C
5719418,-1,C
5719418,-2,C
5719418,-3,C
5719418,-4,C
5719418,-5,C
5719418,-6,C
5719418,-7,C
5719418,-8,C
5719418,-9,0
5719418,-10,0
5719418,-11,0
5719418,-12,0
5719418,-13,0
5719418,-14,0
5719418,-15,0
5719418,-16,0
5719418,-17,X
5719419,0,C
5719419,-1,C
5719419,-2,C
5719419,-3,C
5719419,-4,C
5719419,-5,C
5719419,-6,C
5719419,-7,C
5719419,-8,C
5719419,-9,C
5719419,-10,0
5719419,-11,0
5719419,-12,X
5719419,-13,0
5719419,-14,X
5719419,-15,0
5719419,-16,X
5719419,-17,X
5719419,-18,X
5719419,-19,X
5719419,-20,X
5719419,-21,X
5719419,-22,0
5719419,-23,X
5719419,-24,X
5719419,-25,X
5719419,-26,0
5719419,-27,X
5719419,-28,X
5719419,-29,X
5719420,0,C
5719420,-1,C
5719420,-2,C
5719420,-3,C
5719420,-4,C
5719420,-5,C
5719420,-6,C
5719420,-7,C
5719420,-8,C
5719420,-9,C
5719420,-10,C
5719420,-11,C
5719420,-12,C
5719420,-13,C
5719420,-14,C
5719420,-15,C
5719420,-16,C
5719420,-17,C
5719420,-18,C
5719420,-19,C
5719420,-20,C
5719420,-21,C
5719420,-22,C
5719420,-23,C
5719420,-24,C
5719420,-25,C
5719420,-26,C
5719420,-27,C
5719420,-28,C
5719420,-29,C
5719420,-30,C
5719420,-31,0
5719420,-32,X
5719420,-33,0
5719420,-34,X
5719420,-35,0
5719420,-36,0
5719420,-37,X
5719420,-38,X
5719420,-39,X
5719420,-40,X
5719420,-41,X
5719420,-42,X
5719420,-43,X
5719420,-44,X
5719420,-45,X
5719420,-46,X
5719420,-47,0
5719420,-48,X
5719420,-49,X
5719420,-50,X
5719420,-51,X
5719420,-52,X
5719420,-53,X
5719420,-54,X
5719420,-55,X
5719420,-56,X
5719420,-57,X
5719420,-58,X
5719420,-59,X
5719420,-60,X
5719420,-61,X
5719420,-62,X
5719420,-63,X
5719420,-64,X
5719420,-65,X
5719420,-66,X
5719421,0,C
5719421,-1,C
5719421,-2,C
5719421,-3,C
5719421,-4,C
5719421,-5,C
5719421,-6,C
5719421,-7,C
5719421,-8,C
5719421,-9,C
5719421,-10,C
5719421,-11,C
5719421,-12,C
5719421,-13,C
5719421,-14,C
5719421,-15,C
5719421,-16,C
5719421,-17,0
5719421,-18,X
5719421,-19,0
5719421,-20,0
5719421,-21,X
5719421,-22,X
5719421,-23,0
5719421,-24,X
5719421,-25,X
5719421,-26,X
5719421,-27,0
5719421,-28,X
5719421,-29,X
5719421,-30,X
5719421,-31,0
5719421,-32,0
5719421,-33,X
5719421,-34,0
5719421,-35,0
5719421,-36,0
5719421,-37,0
5719421,-38,X
5719421,-39,0
5719421,-40,X
5719421,-41,X
5719421,-42,X
5719421,-43,0
5719421,-44,X
5719421,-45,X
5719421,-46,0
5719421,-47,0
5719421,-48,X
5719421,-49,0
5719421,-50,0
5719421,-51,0
5719421,-52,0
5719421,-53,X
5719421,-54,X
5719421,-55,X
5719421,-56,X
5719421,-57,X
5719421,-58,X
5719421,-59,X
5719421,-60,X
5719421,-61,X
5719421,-62,X
5719421,-63,X
5719421,-64,X
5719421,-65,X
5719421,-66,X
5719422,0,X
5719422,-1,0
5719422,-2,0
5719422,-3,0
5719422,-4,0
5719422,-5,0
5719422,-6,0
5719422,-7,0
5719422,-8,0
5719422,-9,0
5719422,-10,0
5719423,0,C
5719423,-1,C
5719423,-2,C
5719423,-3,C
5719423,-4,C
5719423,-5,C
5719423,-6,C
5719423,-7,C
5719423,-8,C
5719423,-9,0
5719423,-10,0
5719423,-11,0
5719423,-12,0
5719423,-13,0
5719423,-14,0
5719423,-15,0
5719423,-16,0
5719424,0,0
5719424,-1,0
5719424,-2,0
5719424,-3,0
5719424,-4,0
5719424,-5,0
5719424,-6,0
5719424,-7,0
5719424,-8,0
5719424,-9,0
5719424,-10,0
5719424,-11,0
5719424,-12,1
5719424,-13,0
5719424,-14,0
5719424,-15,0
5719424,-16,0
5719424,-17,0
5719425,0,C
5719425,-1,C
5719425,-2,C
5719425,-3,C
5719425,-4,C
5719425,-5,C
5719425,-6,C
5719425,-7,C
5719425,-8,C
5719425,-9,C
5719425,-10,C
5719425,-11,C
5719425,-12,C
5719425,-13,C
5719425,-14,C
5719425,-15,C
5719425,-16,C
5719425,-17,0
5719425,-18,0
5719425,-19,0
5719425,-20,0
5719425,-21,0
5719426,0,X
5719426,-1,X
5719426,-2,X
5719426,-3,X
5719426,-4,X
5719426,-5,X
5719426,-6,X
5719426,-7,X
5719426,-8,X
5719426,-9,X
5719426,-10,X
5719426,-11,X
5719426,-12,X
5719426,-13,X
5719426,-14,X
5719426,-15,X
5719426,-16,X
5719426,-17,X
5719426,-18,X
5719426,-19,X
5719426,-20,X
5719426,-21,X
5719426,-22,X
5719426,-23,X
5719426,-24,X
5719426,-25,X
5719426,-26,X
5719426,-27,X
5719426,-28,X
5719426,-29,X
5719426,-30,X
5719426,-31,X
5719426,-32,X
5719426,-33,X
5719426,-34,X
5719426,-35,X
5719426,-36,X
5719426,-37,X
5719426,-38,X
5719426,-39,X
5719426,-40,X
5719426,-41,X
5719426,-42,X
5719426,-43,X
5719426,-44,X
5719426,-45,X
5719426,-46,X
5719426,-47,X
5719426,-48,X
5719426,-49,X
5719426,-50,X
5719427,0,X
5719427,-1,X
5719427,-2,X
5719427,-3,X
5719427,-4,X
5719427,-5,X
5719427,-6,X
5719427,-7,X
5719427,-8,X
5719427,-9,X
5719427,-10,X
5719427,-11,X
5719427,-12,X
5719427,-13,X
5719427,-14,X
5719427,-15,X
5719427,-16,X
5719427,-17,X
5719427,-18,X
5719427,-19,X
5719427,-20,X
5719427,-21,X
5719427,-22,X
5719427,-23,X
5719427,-24,X
5719427,-25,X
5719427,-26,X
5719427,-27,X
5719427,-28,X
5719427,-29,X
5719427,-30,X
5719427,-31,X
5719427,-32,X
5719427,-33,X
5719427,-34,X
5719427,-35,X
5719427,-36,X
5719427,-37,X
5719427,-38,X
5719427,-39,X
5719427,-40,X
5719427,-41,X
5719427,-42,X
5719427,-43,X
5719427,-44,X
5719427,-45,X
5719427,-46,X
5719427,-47,X
5719427,-48,X
5719427,-49,X
5719427,-50,X
5719427,-51,X
5719427,-52,X
5719427,-53,X
5719427,-54,X
5719429,0,C
5719429,-1,C
5719429,-2,C
5719429,-3,C
5719429,-4,C
5719429,-5,C
5719429,-6,C
5719429,-7,C
5719429,-8,C
5719429,-9,C
5719429,-10,C
5719429,-11,C
5719429,-12,C
5719429,-13,C
5719429,-14,C
5719429,-15,C
5719429,-16,C
5719429,-17,C
5719429,-18,C
5719429,-19,C
5719429,-20,C
5719429,-21,C
5719429,-22,C
5719429,-23,C
5719429,-24,C
5719429,-25,C
5719429,-26,C
5719429,-27,C
5719429,-28,C
5719429,-29,C
5719429,-30,C
5719429,-31,0
5719429,-32,0
5719429,-33,0
5719429,-34,0
5719429,-35,0
5719429,-36,0
5719429,-37,0
5719429,-38,0
5719429,-39,X
5719430,0,X
5719430,-1,0
5719430,-2,0
5719430,-3,0
5719430,-4,0
5719430,-5,0
5719430,-6,0
5719430,-7,0
5719430,-8,0
5719430,-9,0
5719430,-10,0
5719431,0,C
5719431,-1,C
5719431,-2,C
5719431,-3,0
5719431,-4,0
5719431,-5,0
5719431,-6,0
5719431,-7,0
5719431,-8,0
5719431,-9,0
5719431,-10,0
5719431,-11,0
5719431,-12,0
5719431,-13,0
5719431,-14,0
5719431,-15,0
5719431,-16,0
5719431,-17,0
5719431,-18,0
5719431,-19,0
5719431,-20,0
5719432,0,C
5719432,-1,C
5719432,-2,C
5719432,-3,C
5719432,-4,C
5719432,-5,C
5719432,-6,0
5719432,-7,0
5719432,-8,0
5719432,-9,0
5719432,-10,0
5719432,-11,0
5719432,-12,0
5719432,-13,0
5719432,-14,0
5719432,-15,0
5719432,-16,0
5719432,-17,0
5719432,-18,0
5719432,-19,0
5719432,-20,0
5719432,-21,0
5719432,-22,0
5719432,-23,0
5719432,-24,0
5719432,-25,0
5719432,-26,0
5719432,-27,0
5719432,-28,0
5719432,-29,0
5719433,0,C
5719433,-1,C
5719433,-2,C
5719433,-3,C
5719433,-4,C
5719433,-5,C
5719433,-6,C
5719433,-7,C
5719433,-8,C
5719433,-9,C
5719433,-10,C
5719433,-11,C
5719433,-12,C
5719433,-13,C
5719433,-14,C
5719433,-15,C
5719433,-16,C
5719433,-17,C
5719433,-18,C
5719433,-19,C
5719433,-20,C
5719433,-21,C
5719433,-22,C
5719433,-23,0
5719433,-24,0
5719433,-25,0
5719433,-26,0
5719433,-27,0
5719433,-28,0
5719433,-29,0
5719433,-30,0
5719433,-31,0
5719433,-32,0
5719433,-33,0
5719433,-34,0
5719433,-35,0
5719433,-36,0
5719433,-37,0
5719433,-38,0
5719433,-39,0
5719433,-40,0
5719433,-41,0
5719433,-42,0
5719433,-43,0
5719433,-44,0
5719433,-45,0
5719433,-46,0
5719441,0,X
5719441,-1,X
5719441,-2,X
5719441,-3,X
5719441,-4,X
5719441,-5,X
5719441,-6,X
5719441,-7,X
5719441,-8,X
5719441,-9,X
5719441,-10,X
5719441,-11,X
5719441,-12,X
5719441,-13,X
5719441,-14,X
5719441,-15,X
5719441,-16,X
5719441,-17,X
5719441,-18,X
5719441,-19,X
5719441,-20,X
5719441,-21,X
5719441,-22,X
5719441,-23,X
5719441,-24,X
5719441,-25,X
5719441,-26,X
5719441,-27,X
5719441,-28,X
5719441,-29,X
5719441,-30,X
5719441,-31,X
5719441,-32,X
5719441,-33,X
5719441,-34,X
5719441,-35,X
5719441,-36,X
5719441,-37,X
5719441,-38,X
5719441,-39,X
5719441,-40,X
5719441,-41,X
5719441,-42,X
5719441,-43,X
5719441,-44,X
5719441,-45,X
5719441,-46,X
5719441,-47,X
5719441,-48,X
5719441,-49,X
5719441,-50,X
5719441,-51,X
5719442,-1,X
5719442,-2,X
5719442,-3,X
5719442,-4,X
5719442,-5,X
5719442,-6,X
5719442,-7,X
5719442,-8,X
5719442,-9,X
5719442,-10,X
5719442,-11,X
5719442,-12,X
5719442,-13,X
5719442,-14,X
5719442,-15,X
5719442,-16,X
5719442,-17,X
5719442,-18,X
5719442,-19,X
5719442,-20,X
5719442,-21,X
5719442,-22,X
5719442,-23,X
5719442,-24,X
5719442,-25,X
5719442,-26,X
5719442,-27,X
5719442,-28,X
5719442,-29,X
5719442,-30,X
5719442,-31,X
5719442,-32,X
5719442,-33,X
5719442,-34,X
5719443,-1,X
5719443,-2,X
5719443,-3,X
5719443,-4,X
5719443,-5,X
5719443,-6,X
5719443,-7,X
5719443,-8,X
5719443,-9,X
5719443,-10,X
5719443,-11,X
5719443,-12,X
5719443,-13,X
5719443,-14,X
5719443,-15,X
5719443,-16,X
5719443,-17,X
5719443,-18,X
5719443,-19,X
5719443,-20,X
5719443,-21,X
5719443,-22,X
5719443,-23,X
5719443,-24,X
5719443,-25,X
5719443,-26,X
5719443,-27,X
5719443,-28,X
5719443,-29,X
5719443,-30,X
5719443,-31,X
5719443,-32,X
5719443,-33,X
5719443,-34,X
5719445,0,C
5719445,-1,C
5719445,-2,C
5719445,-3,C
5719445,-4,C
5719445,-5,C
5719445,-6,C
5719445,-7,C
5719445,-8,X
5719445,-9,0
5719445,-10,0
5719445,-11,X
5719445,-12,0
5719445,-13,X
5719445,-14,0
5719445,-15,X
5719445,-16,0
5719445,-17,X
5719445,-18,0
5719445,-19,0
5719445,-20,0
5719445,-21,X
5719445,-22,0
5719445,-23,0
5719445,-24,0
5719445,-25,X
5719445,-26,0
5719445,-27,X
5719445,-28,X
5719445,-29,X
5719445,-30,0
5719445,-31,X
5719445,-32,X
5719445,-33,X
5719445,-34,0
5719445,-35,0
5719445,-36,0
5719445,-37,X
5719445,-38,0
5719445,-39,X
5719445,-40,X
5719445,-41,X
5719445,-42,X
5719446,0,C
5719446,-1,C
5719446,-2,C
5719446,-3,C
5719446,-4,C
5719446,-5,C
5719446,-6,C
5719446,-7,C
5719446,-8,C
5719446,-9,C
5719446,-10,C
5719446,-11,C
5719446,-12,C
5719446,-13,C
5719446,-14,C
5719446,-15,C
5719446,-16,C
5719446,-17,C
5719446,-18,C
5719446,-19,C
5719446,-20,0
5719446,-21,X
5719446,-22,0
5719446,-23,0
5719446,-24,0
5719446,-25,X
5719446,-26,0
5719446,-27,X
5719446,-28,X
5719446,-29,X
5719446,-30,0
5719446,-31,X
5719446,-32,X
5719446,-33,X
5719446,-34,0
5719446,-35,X
5719446,-36,0
5719446,-37,X
5719446,-38,0
5719446,-39,X
5719446,-40,0
5719446,-41,X
5719446,-42,0
5719446,-43,X
5719447,0,C
5719447,-1,C
5719447,-2,C
5719447,-3,C
5719447,-4,C
5719447,-5,C
5719447,-6,C
5719447,-7,C
5719447,-8,C
5719447,-9,C
5719447,-10,C
5719447,-11,C
5719447,-12,C
5719447,-13,C
5719447,-14,C
5719447,-15,C
5719447,-16,C
5719447,-17,C
5719447,-18,C
5719447,-19,C
5719447,-20,C
5719447,-21,C
5719447,-22,C
5719447,-23,C
5719447,-24,C
5719447,-25,C
5719447,-26,C
5719447,-27,C
5719447,-28,C
5719447,-29,C
5719447,-30,C
5719447,-31,C
5719447,-32,C
5719447,-33,C
5719447,-34,C
5719447,-35,C
5719447,-36,C
5719447,-37,C
5719447,-38,C
5719447,-39,C
5719447,-40,C
5719447,-41,C
5719447,-42,C
5719447,-43,C
5719447,-44,C
5719447,-45,C
5719447,-46,C
5719447,-47,X
5719447,-48,0
5719447,-49,0
5719447,-50,X
5719447,-51,0
5719447,-52,0
5719447,-53,X
5719447,-54,X
5719447,-55,X
5719447,-56,X
5719447,-57,X
5719447,-58,X
5719447,-59,X
5719447,-60,X
5719447,-61,X
5719447,-62,X
5719447,-63,X
5719447,-64,X
5719447,-65,X
5719447,-66,X
5719447,-67,X
5719447,-68,X
5719447,-69,X
5719447,-70,X
5719447,-71,X
5719447,-72,X
5719447,-73,X
5719447,-74,X
5719447,-75,X
5719447,-76,X
5719447,-77,X
5719447,-78,X
5719447,-79,X
5719447,-80,X
5719447,-81,X
5719448,0,C
5719448,-1,C
5719448,-2,C
5719448,-3,C
5719448,-4,C
5719448,-5,C
5719448,-6,C
5719448,-7,C
5719448,-8,C
5719448,-9,C
5719448,-10,C
5719448,-11,C
5719448,-12,C
5719448,-13,C
5719448,-14,C
5719448,-15,C
5719448,-16,C
5719448,-17,C
5719448,-18,C
5719448,-19,C
5719448,-20,C
5719448,-21,C
5719448,-22,C
5719448,-23,C
5719448,-24,0
5719448,-25,0
5719448,-26,0
5719448,-27,0
5719448,-28,0
5719448,-29,0
5719448,-30,0
5719448,-31,0
5719448,-32,0
5719448,-33,0
5719449,0,0
5719449,-1,0
5719449,-2,0
5719449,-3,0
5719449,-4,0
5719449,-5,0
5719449,-6,0
5719449,-7,0
5719449,-8,0
5719449,-9,0
5719449,-10,0
5719449,-11,0
5719449,-12,0
5719449,-13,0
5719449,-14,0
5719449,-15,0
5719449,-16,0
5719449,-17,X
5719450,0,C
5719450,-1,C
5719450,-2,C
5719450,-3,C
5719450,-4,C
5719450,-5,C
5719450,-6,C
5719450,-7,C
5719450,-8,0
5719450,-9,0
5719450,-10,0
5719450,-11,0
5719450,-12,0
5719450,-13,0
5719450,-14,0
5719451,0,C
5719451,-1,C
5719451,-2,C
5719451,-3,C
5719451,-4,C
5719451,-5,C
5719451,-6,C
5719451,-7,C
5719451,-8,C
5719451,-9,C
5719451,-10,C
5719451,-11,C
5719451,-12,C
5719451,-13,C
5719451,-14,C
5719451,-15,C
5719451,-16,C
5719451,-17,C
5719451,-18,C
5719451,-19,C
5719451,-20,C
5719451,-21,C
5719451,-22,C
5719451,-23,0
5719451,-24,0
5719451,-25,0
5719451,-26,0
5719451,-27,0
5719451,-28,0
5719451,-29,0
5719454,-1,C
5719454,-2,C
5719454,-3,C
5719454,-4,C
5719454,-5,C
5719454,-6,C
5719454,-7,C
5719454,-8,C
5719454,-9,C
5719454,-10,C
5719454,-11,C
5719454,-12,C
5719454,-13,C
5719454,-14,C
5719454,-15,C
5719454,-16,C
5719454,-17,C
5719454,-18,C
5719454,-19,C
5719454,-20,C
5719454,-21,C
5719454,-22,C
5719454,-23,C
5719454,-24,C
5719454,-25,C
5719454,-26,C
5719454,-27,C
5719454,-28,C
5719454,-29,C
5719454,-30,C
5719454,-31,C
5719454,-32,C
5719454,-33,C
5719454,-34,C
5719454,-35,C
5719454,-36,C
5719454,-37,C
5719454,-38,C
5719454,-39,C
5719454,-40,C
5719454,-41,C
5719454,-42,C
5719454,-43,C
5719454,-44,C
5719454,-45,C
5719454,-46,C
5719454,-47,C
5719454,-48,C
5719454,-49,C
5719454,-50,X
5719454,-51,X
5719454,-52,X
5719454,-53,X
5719454,-54,0
5719454,-55,0
5719454,-56,0
5719454,-57,0
5719454,-58,0
5719454,-59,0
5719454,-60,0
5719454,-61,0
5719454,-62,0
5719454,-63,0
5719454,-64,0
5719454,-65,0
5719454,-66,X
5719455,0,C
5719455,-1,C
5719455,-2,C
5719455,-3,C
5719455,-4,C
5719455,-5,C
5719455,-6,C
5719455,-7,C
5719455,-8,C
5719455,-9,C
5719455,-10,C
5719455,-11,C
5719455,-12,C
5719455,-13,C
5719455,-14,C
5719455,-15,C
5719455,-16,C
5719455,-17,C
5719455,-18,C
5719455,-19,C
5719455,-20,C
5719455,-21,C
5719455,-22,C
5719455,-23,C
5719455,-24,C
5719455,-25,C
5719455,-26,C
5719455,-27,C
5719455,-28,C
5719455,-29,C
5719455,-30,C
5719455,-31,C
5719455,-32,C
5719455,-33,C
5719455,-34,C
5719455,-35,C
5719455,-36,C
5719455,-37,C
5719455,-38,C
5719455,-39,C
5719455,-40,0
5719455,-41,0
5719455,-42,0
5719455,-43,0
5719455,-44,0
5719455,-45,0
5719455,-46,0
5719455,-47,0
5719455,-48,0
5719455,-49,0
5719455,-50,0
5719455,-51,0
5719455,-52,0
5719455,-53,0
5719455,-54,0
5719456,0,0
5719456,-1,0
5719456,-2,0
5719456,-3,0
5719456,-4,0
5719456,-5,0
5719456,-6,0
5719456,-7,0
5719456,-8,0
5719456,-9,0
5719456,-10,0
5719456,-11,0
5719456,-12,0
5719456,-13,0
5719456,-14,0
5719456,-15,0
5719456,-16,0
5719456,-17,X
5719523,0,C
5719523,-1,C
5719523,-2,C
5719523,-3,C
5719523,-4,C
5719523,-5,C
5719523,-6,C
5719523,-7,C
5719523,-8,C
5719523,-9,C
5719523,-10,C
5719523,-11,C
5719523,-12,C
5719523,-13,C
5719523,-14,C
5719523,-15,C
5719523,-16,C
5719523,-17,C
5719523,-18,C
5719523,-19,C
5719523,-20,C
5719523,-21,C
5719523,-22,C
5719523,-23,C
5719523,-24,0
5719523,-25,0
5719523,-26,0
5719523,-27,X
5719524,0,C
5719524,-1,C
5719524,-2,C
5719524,-3,C
5719524,-4,C
5719524,-5,C
5719524,-6,C
5719524,-7,C
5719524,-8,C
5719524,-9,C
5719524,-10,C
5719524,-11,C
5719524,-12,C
5719524,-13,C
5719524,-14,C
5719524,-15,C
5719524,-16,C
5719524,-17,C
5719524,-18,C
5719524,-19,C
5719524,-20,C
5719524,-21,C
5719524,-22,C
5719525,0,C
5719525,-1,C
5719525,-2,C
5719525,-3,C
5719525,-4,C
5719525,-5,C
5719525,-6,C
5719525,-7,C
5719525,-8,C
5719525,-9,C
5719525,-10,0
5719525,-11,0
5719525,-12,0
5719525,-13,0
5719525,-14,0
5719525,-15,0
5719525,-16,0
5719525,-17,0
5719525,-18,0
5719525,-19,0
5719525,-20,0
5719525,-21,0
5719525,-22,0
5719525,-23,0
5719525,-24,0
5719525,-25,0
5719525,-26,0
5719525,-27,0
5719525,-28,0
5719525,-29,0
5719525,-30,0
5719526,0,0
5719526,-1,0
5719526,-2,0
5719526,-3,X
5719526,-4,0
5719526,-5,X
5719526,-6,X
5719526,-7,X
5719526,-8,X
5719526,-9,X
5719526,-10,X
5719526,-11,X
5719526,-12,X
5719526,-13,X
5719526,-14,X
5719526,-15,X
5719526,-16,X
5719526,-17,X
5719526,-18,X
5719526,-19,X
5719526,-20,X
5719526,-21,X
5719526,-22,0
5719526,-23,0
5719527,-1,0
5719527,-2,0
5719527,-3,0
5719527,-4,0
5719527,-5,0
5719527,-6,0
5719527,-7,0
5719527,-8,X
5719528,0,X
5719528,-1,0
5719528,-2,0
5719528,-3,0
5719528,-4,0
5719528,-5,0
5719528,-6,0
5719528,-7,0
5719528,-8,0
5719528,-9,0
5719528,-10,0
5719528,-11,0
5719528,-12,0
5719528,-13,0
5719528,-14,X
5719528,-15,X
5719528,-16,X
5719529,0,X
5719529,-1,0
5719529,-2,0
5719529,-3,0
5719529,-4,0
5719529,-5,0
5719529,-6,0
5719529,-7,0
5719529,-8,0
5719529,-9,0
5719529,-10,0
5719529,-11,0
5719529,-12,0
5719529,-13,0
5719529,-14,X
5719529,-15,X
5719529,-16,X
5719529,-17,X
5719529,-18,X
5719529,-19,X
5719529,-20,X
5719529,-21,X
5719529,-22,X
5719529,-23,X
5719553,0,C
5719553,-1,C
5719553,-2,C
5719553,-3,C
5719553,-4,C
5719553,-5,C
5719553,-6,C
5719553,-7,C
5719553,-8,C
5719553,-9,C
5719553,-10,C
5719553,-11,C
5719553,-12,C
5719553,-13,C
5719553,-14,C
5719553,-15,C
5719553,-16,C
5719553,-17,C
5719553,-18,C
5719553,-19,C
5719553,-20,C
5719553,-21,C
5719553,-22,C
5719553,-23,C
5719553,-24,C
5719553,-25,C
5719553,-26,C
5719553,-27,C
5719553,-28,C
5719553,-29,C
5719553,-30,C
5719553,-31,C
5719553,-32,C
5719553,-33,C
5719553,-34,C
5719553,-35,C
5719553,-36,C
5719553,-37,C
5719553,-38,C
5719553,-39,C
5719553,-40,C
5719553,-41,C
5719553,-42,C
5719553,-43,C
5719553,-44,C
5719553,-45,C
5719553,-46,C
5719553,-47,C
5719553,-48,C
5719553,-49,C
5719553,-50,C
5719553,-51,C
5719553,-52,C
5719553,-53,C
5719553,-54,C
5719553,-55,C
5719553,-56,C
5719553,-57,C
5719553,-58,C
5719553,-59,C
5719553,-60,C
5719553,-61,C
5719553,-62,C
5719553,-63,C
5719553,-64,C
5719553,-65,C
5719553,-66,C
5719553,-67,C
5719553,-68,C
5719553,-69,C
5719553,-70,C
5719553,-71,C
5719553,-72,C
5719553,-73,C
5719553,-74,C
5719553,-75,C
5719553,-76,C
5719553,-77,C
5719553,-78,C
5719553,-79,C
5719553,-80,C
5719553,-81,C
5719553,-82,C
5719553,-83,C
5719553,-84,C
5719553,-85,X
5719553,-86,X
5719553,-87,X
5719553,-88,X
5719553,-89,X
5719553,-90,0
5719553,-91,0
5719553,-92,X
5719553,-93,0
5719553,-94,0
5719553,-95,0
5719553,-96,0
5719554,0,C
5719554,-1,C
5719554,-2,C
5719554,-3,C
5719554,-4,C
5719554,-5,C
5719554,-6,C
5719554,-7,C
5719554,-8,C
5719554,-9,C
5719554,-10,C
5719554,-11,C
5719554,-12,C
5719554,-13,C
5719554,-14,C
5719554,-15,C
5719554,-16,C
5719554,-17,C
5719554,-18,C
5719554,-19,C
5719554,-20,C
5719554,-21,C
5719554,-22,C
5719554,-23,C
5719554,-24,C
5719554,-25,C
5719554,-26,C
5719554,-27,C
5719554,-28,C
5719554,-29,C
5719554,-30,C
5719554,-31,C
5719554,-32,C
5719554,-33,C
5719554,-34,C
5719554,-35,C
5719554,-36,C
5719554,-37,C
5719554,-38,C
5719554,-39,C
5719554,-40,C
5719554,-41,C
5719554,-42,C
5719554,-43,C
5719554,-44,C
5719554,-45,C
5719554,-46,C
5719554,-47,C
5719554,-48,C
5719554,-49,C
5719554,-50,C
5719554,-51,C
5719554,-52,C
5719554,-53,C
5719554,-54,C
5719554,-55,C
5719554,-56,C
5719554,-57,0
5719554,-58,0
5719554,-59,0
5719554,-60,0
5719554,-61,0
5719554,-62,0
5719554,-63,0
5719554,-64,0
5719554,-65,0
5719554,-66,0
5719554,-67,0
5719554,-68,X
5719555,0,C
5719555,-1,C
5719555,-2,C
5719555,-3,C
5719555,-4,C
5719555,-5,C
5719555,-6,C
5719555,-7,C
5719555,-8,C
5719555,-9,C
5719555,-10,C
5719555,-11,C
5719555,-12,C
5719555,-13,C
5719555,-14,C
5719555,-15,C
5719555,-16,C
5719555,-17,C
5719555,-18,C
5719555,-19,C
5719555,-20,C
5719555,-21,C
5719555,-22,C
5719555,-23,C
5719555,-24,C
5719555,-25,0
5719555,-26,0
5719555,-27,0
5719555,-28,0
5719555,-29,0
5719555,-30,0
5719555,-31,0
5719555,-32,0
5719555,-33,0
5719555,-34,0
5719555,-35,0
5719555,-36,0
5719555,-37,0
5719555,-38,0
5719555,-39,0
5719556,0,0
5719556,-1,0
5719556,-2,0
5719556,-3,0
5719556,-4,0
5719556,-5,0
5719556,-6,0
5719556,-7,0
5719556,-8,0
5719556,-9,0
5719556,-10,0
5719556,-11,0
5719556,-12,0
5719556,-13,0
5719556,-14,0
5719556,-15,0
5719556,-16,0
5719556,-17,0
5719556,-18,0
5719556,-19,0
5719556,-20,0
5719556,-21,0
5719556,-22,0
5719556,-23,0
5719556,-24,0
5719556,-25,0
5719557,0,C
5719557,-1,C
5719557,-2,C
5719557,-3,C
5719557,-4,C
5719557,-5,C
5719557,-6,C
5719557,-7,C
5719557,-8,C
5719557,-9,C
5719557,-10,0
5719557,-11,0
5719557,-12,0
5719557,-13,0
5719557,-14,0
5719557,-15,0
5719557,-16,0
5719557,-17,0
5719557,-18,0
5719557,-19,0
5719557,-20,0
5719557,-21,0
5719561,0,C
5719561,-1,C
5719561,-2,C
